session ID,page_name
279,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
281,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
282,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
283,"['Blouses', 'Trousers']"
286,"['Trousers', 'Sale']"
287,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts']"
288,"['Blouses', 'Skirts']"
289,"['Trousers', 'Blouses', 'Sale', 'Sale']"
290,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
291,"['Trousers', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale']"
292,"['Blouses', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Blouses', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Blouses', 'Trousers', 'Blouses']"
294,"['Trousers', 'Skirts', 'Skirts', 'Blouses', 'Trousers', 'Sale']"
295,"['Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
296,"['Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
299,"['Trousers', 'Skirts', 'Skirts', 'Blouses']"
300,"['Trousers', 'Trousers', 'Trousers']"
301,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
302,"['Sale', 'Sale']"
304,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
305,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
306,"['Sale', 'Sale', 'Sale', 'Sale']"
307,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
309,"['Trousers', 'Trousers']"
310,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
312,"['Sale', 'Sale', 'Blouses']"
314,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
316,"['Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers']"
319,"['Blouses', 'Blouses', 'Sale']"
320,"['Sale', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale']"
321,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale', 'Sale', 'Sale']"
324,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
325,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
326,"['Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
327,"['Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale']"
328,"['Blouses', 'Trousers', 'Trousers']"
329,"['Trousers', 'Trousers', 'Blouses', 'Blouses']"
330,"['Blouses', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Skirts', 'Skirts']"
331,"['Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
332,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers']"
333,"['Skirts', 'Skirts', 'Skirts']"
334,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts']"
335,"['Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale']"
336,"['Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts']"
337,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts']"
338,"['Skirts', 'Skirts']"
339,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
340,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
341,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
342,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers']"
343,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
344,"['Trousers', 'Blouses', 'Blouses', 'Blouses']"
345,"['Blouses', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Blouses']"
346,"['Skirts', 'Trousers']"
347,"['Trousers', 'Trousers', 'Blouses', 'Trousers']"
348,"['Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
350,"['Sale', 'Sale', 'Sale', 'Skirts']"
353,"['Blouses', 'Skirts']"
355,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
356,"['Sale', 'Trousers', 'Sale']"
357,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
358,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
360,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
362,"['Sale', 'Sale']"
363,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
364,"['Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers']"
365,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
366,"['Trousers', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts']"
367,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
369,"['Trousers', 'Trousers', 'Sale', 'Sale']"
370,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
371,"['Skirts', 'Skirts', 'Sale', 'Sale', 'Sale']"
372,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
374,"['Trousers', 'Skirts']"
375,"['Sale', 'Sale', 'Sale', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
376,"['Trousers', 'Skirts', 'Skirts']"
377,"['Skirts', 'Sale', 'Sale', 'Blouses']"
378,"['Sale', 'Sale']"
379,"['Trousers', 'Skirts']"
380,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses']"
381,"['Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
382,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers']"
383,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Sale']"
384,"['Skirts', 'Blouses', 'Skirts']"
386,"['Trousers', 'Trousers', 'Sale', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts']"
387,"['Trousers', 'Trousers']"
391,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
392,"['Trousers', 'Trousers', 'Trousers']"
394,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale']"
395,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
397,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
408,"['Skirts', 'Skirts', 'Blouses', 'Trousers', 'Skirts', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
411,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
413,"['Trousers', 'Skirts', 'Skirts']"
414,"['Trousers', 'Blouses', 'Blouses', 'Trousers']"
415,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
416,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale']"
417,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
418,"['Skirts', 'Skirts']"
419,"['Trousers', 'Trousers']"
420,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
421,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
422,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
423,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
424,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
425,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Skirts']"
426,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
427,"['Trousers', 'Skirts', 'Skirts']"
428,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
429,"['Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
431,"['Trousers', 'Sale']"
433,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
434,"['Blouses', 'Sale']"
435,"['Trousers', 'Trousers', 'Sale', 'Sale', 'Skirts', 'Skirts']"
437,"['Trousers', 'Blouses', 'Blouses']"
438,"['Trousers', 'Trousers']"
439,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
440,"['Skirts', 'Skirts', 'Skirts']"
441,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
443,"['Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
444,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
445,"['Blouses', 'Sale']"
446,"['Trousers', 'Skirts', 'Skirts']"
447,"['Trousers', 'Blouses']"
448,"['Blouses', 'Blouses']"
449,"['Sale', 'Sale']"
451,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
452,"['Blouses', 'Trousers']"
453,"['Trousers', 'Sale', 'Trousers', 'Trousers']"
454,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale', 'Sale']"
455,"['Trousers', 'Skirts']"
456,"['Trousers', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Trousers', 'Skirts', 'Blouses', 'Skirts', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale']"
457,"['Trousers', 'Skirts']"
458,"['Blouses', 'Blouses']"
459,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale']"
460,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Blouses']"
461,"['Sale', 'Sale', 'Trousers', 'Trousers']"
462,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
463,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
464,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses']"
465,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts']"
466,"['Blouses', 'Blouses', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
467,"['Trousers', 'Trousers']"
469,"['Blouses', 'Blouses', 'Blouses', 'Blouses']"
470,"['Skirts', 'Skirts', 'Sale']"
471,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
472,"['Trousers', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Skirts']"
473,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
474,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses']"
475,"['Trousers', 'Trousers']"
476,"['Trousers', 'Blouses', 'Blouses', 'Skirts']"
477,"['Blouses', 'Trousers', 'Trousers', 'Trousers']"
478,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Blouses', 'Skirts', 'Skirts', 'Blouses']"
479,"['Trousers', 'Blouses', 'Blouses', 'Trousers']"
480,"['Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
481,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
482,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale']"
483,"['Blouses', 'Blouses', 'Blouses']"
484,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
485,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts']"
486,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts']"
487,"['Blouses', 'Blouses', 'Sale', 'Sale', 'Skirts']"
488,"['Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
489,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
490,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
492,"['Blouses', 'Blouses', 'Sale']"
493,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
494,"['Skirts', 'Skirts', 'Skirts']"
495,"['Trousers', 'Trousers', 'Blouses']"
496,"['Trousers', 'Trousers']"
497,"['Trousers', 'Trousers', 'Trousers']"
498,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts']"
499,"['Sale', 'Sale']"
500,"['Skirts', 'Skirts']"
501,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
502,"['Sale', 'Sale']"
503,"['Skirts', 'Skirts', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
504,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
505,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
506,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
507,"['Blouses', 'Blouses', 'Blouses']"
508,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts']"
509,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
510,"['Trousers', 'Trousers']"
511,"['Trousers', 'Trousers', 'Blouses', 'Blouses']"
512,"['Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
513,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
514,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
515,"['Trousers', 'Sale']"
516,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Trousers', 'Sale']"
517,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Blouses']"
518,"['Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
519,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
520,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers']"
521,"['Skirts', 'Skirts']"
522,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Sale', 'Skirts']"
523,"['Trousers', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
524,"['Skirts', 'Blouses', 'Sale']"
525,"['Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
526,"['Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
528,"['Skirts', 'Skirts']"
529,"['Sale', 'Sale', 'Skirts', 'Trousers', 'Trousers']"
530,"['Skirts', 'Skirts', 'Skirts', 'Skirts']"
531,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Trousers', 'Trousers']"
532,"['Trousers', 'Sale']"
533,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Blouses']"
534,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
535,"['Skirts', 'Trousers']"
536,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
537,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts']"
538,"['Blouses', 'Blouses', 'Blouses']"
539,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers']"
540,"['Blouses', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale']"
541,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
542,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
544,"['Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
546,"['Trousers', 'Skirts']"
547,"['Sale', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale']"
548,"['Blouses', 'Blouses', 'Trousers', 'Sale', 'Sale']"
550,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers']"
551,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses']"
553,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Sale', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
554,"['Trousers', 'Trousers', 'Trousers']"
555,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers']"
556,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
557,"['Sale', 'Sale']"
558,"['Blouses', 'Blouses']"
560,"['Trousers', 'Skirts', 'Skirts', 'Skirts']"
561,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
562,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
563,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
564,"['Trousers', 'Skirts', 'Sale']"
565,"['Trousers', 'Trousers', 'Trousers', 'Blouses']"
568,"['Sale', 'Sale', 'Sale']"
571,"['Skirts', 'Skirts']"
